r --- a
0.274918528867 --- 0.860853655915
0.555714674087 --- 0.391666861703
0.896527382031 --- 0.0728176287632
0.935709800541 --- 0.0442999284895
0.474617697054 --- 0.496830431546
0.899634384503 --- 0.0705112250907
0.155100348943 --- 1.242455306
0.771564692152 --- 0.172889838841
0.687781006418 --- 0.249523197562
0.535374868445 --- 0.416525392515
0.0454139518763 --- 2.0612906074
0.27228918498 --- 0.867260398258
0.36433196271 --- 0.673126560989
0.32729727371 --- 0.744590951431
0.88527924469 --- 0.0812347686804
0.888265502587 --- 0.078989727519
0.078301981128 --- 1.69812158303
0.0213968176494 --- 2.56300871732
0.616314234033 --- 0.322665550221
0.393331398905 --- 0.622068512161
0.720821395386 --- 0.21824259353
0.845192259105 --- 0.112127434624
0.146298785762 --- 1.28140284709
0.843692303097 --- 0.113311613766
0.936538146779 --- 0.0437100163872
0.396632917876 --- 0.6164960441
0.209450737205 --- 1.04217780792
0.23854020575 --- 0.955478270196
0.145238039151 --- 1.28625415552
0.0157240177578 --- 2.76837729472
0.273566455242 --- 0.864140470573
0.831413252666 --- 0.123085541407
0.56253756283 --- 0.383531579179
0.568818478644 --- 0.376129275969
0.132170574335 --- 1.34910797386
0.39084285609 --- 0.626299801576
0.895882304244 --- 0.0732974876708
0.0938874236745 --- 1.57710588994
0.965929697718 --- 0.0231094827386
0.380429538144 --- 0.644302867403
0.879247586187 --- 0.0857925019609
0.514181038604 --- 0.443453240238
0.840715820827 --- 0.115667721588
0.910800638101 --- 0.0622874961322
0.826324570843 --- 0.127178426489
0.0370621611537 --- 2.19677249655
0.903742509849 --- 0.067473862267
0.200363036338 --- 1.07174958413
0.501551739639 --- 0.460032338088
0.580088119293 --- 0.363050171445
0.541020951951 --- 0.40953151513
0.939139447147 --- 0.0418608698576
0.116688193342 --- 1.43216661055
0.178465499626 --- 1.14890665057
0.469652210115 --- 0.503841891117
0.444695407732 --- 0.540243805456
0.995717748066 --- 0.00286096468961
0.028191749951 --- 2.37915059918
0.818741425787 --- 0.133324642939
0.587143209571 --- 0.354991013537
0.115923253408 --- 1.43655127693
0.322120022644 --- 0.755220707838
0.871220583502 --- 0.0919067206889
0.60434691543 --- 0.335737921758
0.258607625616 --- 0.901628883336
0.418363729221 --- 0.580936039488
0.439197017084 --- 0.548538120341
0.584266138069 --- 0.358265789392
0.76098253334 --- 0.182096582421
0.833437843171 --- 0.121464101902
0.589830169729 --- 0.351947087624
0.275662633253 --- 0.859051669481
0.0618770849248 --- 1.85507024194
0.968166330814 --- 0.0215675847418
0.971521998277 --- 0.0192609112008
0.370225036689 --- 0.662429500639
0.372191635134 --- 0.658897606095
0.424811693572 --- 0.570739521462
0.810133862686 --- 0.140370521596
0.919830170423 --- 0.0557108155639
0.585674294543 --- 0.35666097019
0.427868389258 --- 0.565959754948
0.184018260885 --- 1.12848018824
0.794910694843 --- 0.153017002779
0.0640482204333 --- 1.8320793567
0.458440822763 --- 0.519949375103
0.0149081717315 --- 2.80389718534
0.56164229082 --- 0.384593416626
0.521981815119 --- 0.433415019095
0.948366709495 --- 0.0353426847749
0.199286484718 --- 1.07534124521
0.407948655266 --- 0.597742638288
0.39304906055 --- 0.622547225933
0.975560665119 --- 0.0164952880728
0.248098658979 --- 0.929285862308
0.794161459801 --- 0.153645659022
0.471654873095 --- 0.501005174616
0.103452112574 --- 1.51243096919
0.71965602912 --- 0.219321278972
0.258881418621 --- 0.900923443526
0.0200027572084 --- 2.60792343634
0.186340401967 --- 1.12012010653
0.823135862976 --- 0.129756006223
0.444449036123 --- 0.540613256661
0.854950126659 --- 0.104474762093
0.146778751699 --- 1.27921927765
0.910479799803 --- 0.0625223772598
0.433995282945 --- 0.55648107582
0.158720460329 --- 1.22707382346
0.614776742931 --- 0.324330731139
0.552718439397 --- 0.395271038868
0.538810942107 --- 0.412260350907
0.795503996683 --- 0.152519604735
0.035672252083 --- 2.22225476333
0.543540759731 --- 0.406433720219
0.289548796736 --- 0.826287627301
0.446626749098 --- 0.537354697594
0.455772084396 --- 0.523841606225
0.161422447377 --- 1.21582030244
0.027073058778 --- 2.40614412441
0.0168988816519 --- 2.72033855579
0.0195039231421 --- 2.62475976458
0.802436249239 --- 0.14673524489
0.546040953857 --- 0.403374199324
0.310311473119 --- 0.780119155954
0.404928714691 --- 0.602696160317
0.636907814367 --- 0.300753568201
0.509636068954 --- 0.449372265518
0.453410909257 --- 0.527304320133
0.477151876072 --- 0.493280293532
0.491581142178 --- 0.473418841414
0.00425657909562 --- 3.63952631367
0.540324860038 --- 0.41038981843
0.239922665171 --- 0.951625757347
0.380233533857 --- 0.64464643483
0.585003542986 --- 0.357424916921
0.154546969642 --- 1.24483814548
0.470918776221 --- 0.502046432982
0.731871947521 --- 0.208099810269
0.571821990224 --- 0.372618361293
0.612189686677 --- 0.327142065962
0.0720639732071 --- 1.75346735847
0.179197690999 --- 1.14617710905
0.775592616189 --- 0.169418583858
0.385100289893 --- 0.636167656926
0.380572230267 --- 0.644052859882
0.277474091983 --- 0.854685141585
0.507063960893 --- 0.452745418494
0.223990722664 --- 0.99743376311
0.612075808743 --- 0.327266089097
0.158117544445 --- 1.22961104691
0.481569491551 --- 0.487136490068
0.738444498618 --- 0.202139556028
0.0366882784463 --- 2.20353197555
0.619895846872 --- 0.318802535981
0.58949837116 --- 0.35232221473
0.699124092096 --- 0.238618016313
0.178615858396 --- 1.14834521445
0.996732059399 --- 0.00218219465381
0.0757223191092 --- 1.72045488378
0.66501726893 --- 0.271961513565
0.945238908262 --- 0.0375450469766
0.630331153344 --- 0.307673304979
0.975694245647 --- 0.0164040097009
0.493186597476 --- 0.471245121789
0.987143784755 --- 0.00862638105454
0.925590384717 --- 0.0515489942127
0.397595937083 --- 0.61487934857
0.394914558807 --- 0.619390562864
0.328989867274 --- 0.741152218167
0.332699277127 --- 0.733677512471
0.676750681678 --- 0.260301562137
0.148706965218 --- 1.27051839058
0.317964413817 --- 0.7638772058
0.0279030227232 --- 2.38601350313
0.966102909281 --- 0.0229899460646
0.291596285203 --- 0.821590012191
0.858765411591 --- 0.101506326045
0.270272602919 --- 0.872216125926
0.471637254335 --- 0.501030078545
0.807333605274 --- 0.142678871133
0.855903844282 --- 0.103731493731
0.175910847343 --- 1.15851864098
0.533611301581 --- 0.41872506982
0.405145675133 --- 0.602339056576
0.283361953349 --- 0.84068680763
0.464349944826 --- 0.511411213053
0.329522696943 --- 0.740073362953
0.28796751764 --- 0.829938394118
0.870068982649 --- 0.0927885200507
0.249391376623 --- 0.925821215218
0.5208668972 --- 0.434840496995
0.209941235469 --- 1.04061841235
0.482344522366 --- 0.486064429047
0.764387397452 --- 0.179120369068
0.0589889674722 --- 1.88693656304
0.427576305544 --- 0.566415009355
0.274967274757 --- 0.860735459521
0.374986834533 --- 0.65390957436
0.403727996817 --- 0.604675935319
0.456442498815 --- 0.522861698571
0.429077575649 --- 0.564078364923
0.50681392779 --- 0.453074232724
0.0216843597692 --- 2.55410935084
0.449034640775 --- 0.53377016218
0.925207498914 --- 0.0518248289839
0.962434250844 --- 0.0255263506433
0.632453933653 --- 0.305431928802
0.653262900958 --- 0.283850417262
0.389576408262 --- 0.628463508526
0.610693662246 --- 0.328773211106
0.928381369882 --- 0.0495417811283
0.30568359853 --- 0.790136469133
0.624240499281 --- 0.314146379568
0.610071407449 --- 0.329452844849
0.470145003158 --- 0.503142743002
0.727068072058 --- 0.212490114426
0.83308707589 --- 0.121744739599
0.694484476789 --- 0.243056979115
0.200601394847 --- 1.07095696673
0.507643198831 --- 0.451984295122
0.95924274994 --- 0.0277407386226
0.992898245804 --- 0.00475139445571
0.640817235057 --- 0.296673991623
0.215269597813 --- 1.02390939538
0.0361304455605 --- 2.21374626783
0.244398535343 --- 0.939303363047
0.606183511022 --- 0.333715010191
0.126269740577 --- 1.3795565747
0.215529877327 --- 1.02310382477
0.410648237639 --- 0.593345533628
0.764930005542 --- 0.178647296911
0.178603136064 --- 1.14839270103
0.782907824862 --- 0.163160206936
0.331812459664 --- 0.735456900133
0.772009578427 --- 0.17250554783
0.164984627704 --- 1.2012686499
0.896637815468 --- 0.0727355144198
0.791764575891 --- 0.155660789346
0.187227001501 --- 1.1169556577
0.724214225413 --- 0.215112025939
0.868486522636 --- 0.0940021409333
0.652985937732 --- 0.284133123203
0.734655458357 --- 0.205569102543
0.354288598688 --- 0.691762298303
0.528478141189 --- 0.425169223083
0.132118960904 --- 1.34936836219
0.523375913745 --- 0.431636872517
0.378982303841 --- 0.646843844469
0.555580648387 --- 0.391827665884
0.643957434522 --- 0.29341510035
0.99260201072 --- 0.00495032674722
0.66199416698 --- 0.274999022861
0.135964441176 --- 1.33024125958
0.154362853223 --- 1.24563283885
0.376474113845 --- 0.651270659223
0.40043138545 --- 0.610141899582
0.0502952626209 --- 1.99322959253
0.312478869833 --- 0.775478952417
0.832365287855 --- 0.122322591074
0.56339298634 --- 0.382518581619
0.945921419163 --- 0.0370638532028
0.101291875868 --- 1.52649937979
0.412557709689 --- 0.590252787145
0.857426735972 --- 0.102546361795
0.77115147783 --- 0.173246970278
0.742887890312 --- 0.198140089013
0.716772478873 --- 0.221997874992
0.795052423046 --- 0.152898150375
0.446074141863 --- 0.538180068945
0.168102288697 --- 1.18878841571
0.295166129849 --- 0.813477952747
0.857144379922 --- 0.102765935502
0.0255933455311 --- 2.44361526765
0.147358340745 --- 1.27659197761
0.651632909501 --- 0.2855159319
0.994309979954 --- 0.00380417992046
0.367833085995 --- 0.666750676249
0.170676319474 --- 1.17865758986
0.556901395115 --- 0.390244722164
0.841747690384 --- 0.114849976514
0.253432286556 --- 0.915105737208
0.436440140212 --- 0.552736032621
0.249436545768 --- 0.925700481145
0.280024715364 --- 0.848584940368
0.375391122594 --- 0.653191201978
0.198597440589 --- 1.07765027648
0.827183972032 --- 0.12648543439
0.481017947887 --- 0.487900463919
0.468650130308 --- 0.505265853161
0.602740079911 --- 0.337512813404
0.252523061471 --- 0.917501801252
0.155094148198 --- 1.24248195916
0.667348759094 --- 0.269628328345
0.130594092016 --- 1.3571075336
0.894904519382 --- 0.0740254991017
0.660257259226 --- 0.276750488802
0.943755804535 --- 0.0385918852915
0.703806817859 --- 0.234167577954
0.881187761613 --- 0.08432303498
0.122709426155 --- 1.39862407163
0.377325382259 --- 0.649764920573
0.707699633067 --- 0.230490348258
0.307732962681 --- 0.785681917571
0.0679037771504 --- 1.79310907855
0.258782566646 --- 0.901178053927
0.35859761171 --- 0.683702918582
0.950060006208 --- 0.034153421302
0.658524334737 --- 0.278502535786
0.818493930538 --- 0.133526198364
0.42749055914 --- 0.566548716488
0.833827465695 --- 0.121152515794
0.138215940044 --- 1.31929202259
0.995304325593 --- 0.00313782247997
0.0798002467862 --- 1.68548578798
0.202747736221 --- 1.06386183428
0.581202659561 --- 0.361770514209
0.273099240508 --- 0.865280021005
0.978935225391 --- 0.0141932017963
0.964333150985 --- 0.0242123011779
0.547268602786 --- 0.401877033295
0.943407028421 --- 0.0388383053752
0.841926679873 --- 0.114708231378
0.261708623386 --- 0.893682345715
0.536833246023 --- 0.414711841013
0.556365906054 --- 0.390886064515
0.841783055031 --- 0.114821968198
0.847805899963 --- 0.110069040629
0.0737606729724 --- 1.73795305064
0.695630647566 --- 0.241957625528
0.46429364172 --- 0.511492052257
0.383236389786 --- 0.639402182992
0.0540031274101 --- 1.9458088794
0.630562381181 --- 0.307428792831
0.861940512369 --- 0.0990460145815
0.634191391819 --- 0.303602993507
0.854722306065 --- 0.104652434019
0.317798028848 --- 0.764226151594
0.231470849007 --- 0.975534223733
0.330559262694 --- 0.737979549019
0.709528100076 --- 0.228770118469
0.0387779758492 --- 2.16660188418
0.741440098147 --- 0.199440603577
0.383729550701 --- 0.638544846385
0.342558623451 --- 0.714208315044
0.382784342106 --- 0.640189015886
0.456437773284 --- 0.52286860058
0.349655580404 --- 0.700537776659
0.661339850939 --- 0.275658283069
0.138874724572 --- 1.31612200954
0.0674958816112 --- 1.79712579742
0.403282240221 --- 0.605412409481
0.964611393383 --- 0.024019973271
0.223688589047 --- 0.998333614571
0.534116121258 --- 0.418094672082
0.889649978322 --- 0.0779514509309
0.347185654727 --- 0.705263742719
0.149299002788 --- 1.26786950247
0.268339852927 --- 0.877000662602
0.987908150995 --- 0.00811036675706
0.772293774771 --- 0.17226017605
0.941472571316 --- 0.0402067095144
0.329506106828 --- 0.740106927727
0.00913746003487 --- 3.13024855178
0.573290806065 --- 0.370908117375
0.298577534174 --- 0.805817089268
0.192616860472 --- 1.09803482804
0.311573952116 --- 0.777412374973
0.623413211491 --- 0.31503047949
0.705845523954 --- 0.232239246685
0.145721099873 --- 1.28404050601
0.134525564562 --- 1.33733401794
0.971163590891 --- 0.0195068987772
0.34647210331 --- 0.706635315681
0.156640331799 --- 1.23586865465
0.654056553568 --- 0.283040971946
0.72849581378 --- 0.211182266479
0.82914219649 --- 0.124909073883
0.392896407932 --- 0.622806196605
0.409928120864 --- 0.59451563308
0.661927354365 --- 0.275066310451
0.0130448062034 --- 2.89291014434
0.244057859873 --- 0.940233300781
0.880450892672 --- 0.0848807497961
0.73815314087 --- 0.202402645303
0.139838601993 --- 1.31151090954
0.267383701758 --- 0.879380377976
0.917875449601 --- 0.0571290489219
0.732681436805 --- 0.207362848977
0.176908387885 --- 1.15474884198
0.299275181861 --- 0.804261192115
0.917981542143 --- 0.0570519967745
0.515778797919 --- 0.441384861078
0.694256621736 --- 0.243275743247
0.371041520671 --- 0.660960871387
0.094837925441 --- 1.57039059489
0.941012887257 --- 0.0405322961416
0.603596123216 --- 0.336566649919
0.640042899475 --- 0.297480049631
0.201011468284 --- 1.06959554427
0.399747454282 --- 0.611281530376
0.555464113855 --- 0.391967515673
0.685361569135 --- 0.251872494549
0.871892454509 --- 0.0913927964431
0.896482926745 --- 0.0728506869752
0.188549806452 --- 1.11226205453
0.956597033402 --- 0.0295820326201
0.526340391266 --- 0.427871429239
0.20295601301 --- 1.06317733873
0.0817106645935 --- 1.6697138347
0.311139822617 --- 0.778341918287
0.326998720098 --- 0.745199348111
0.867488684071 --- 0.0947685410298
0.882313181126 --- 0.0834721369068
0.0376351797197 --- 2.18654402345
0.534465549297 --- 0.41765866978
0.762487033271 --- 0.180779850794
0.119568193387 --- 1.41591227628
0.582626255966 --- 0.360139579059
0.199484021961 --- 1.07468075752
0.727957106069 --- 0.211675435171
0.775081696815 --- 0.169857893293
0.798078375774 --- 0.150365647399
0.303261641554 --- 0.795439561732
0.918409601282 --- 0.0567411994096
0.710168739646 --- 0.228168450474
0.806007227304 --- 0.143775046425
0.563469304966 --- 0.382428279398
0.228608556198 --- 0.983829399755
0.224004023813 --- 0.997394175893
0.835628220269 --- 0.119714318272
0.403498065846 --- 0.605055723151
0.59199267048 --- 0.34950735008
0.620812760024 --- 0.317817170775
5.77196479112e-05 --- 6.50660861601
0.970094122444 --- 0.0202414524963
0.371915921742 --- 0.659391644718
0.790896718759 --- 0.156391926806
0.601152175386 --- 0.339271448573
0.564611713199 --- 0.381078011576
0.429063739455 --- 0.564099862848
0.274269017984 --- 0.862430557867
0.639385261871 --- 0.298165395039
0.148096259752 --- 1.27326187527
0.0538376574655 --- 1.94785473585
0.84950902306 --- 0.108731144209
0.698150567104 --- 0.239546991532
0.816581319932 --- 0.135085850519
0.282244099901 --- 0.84332198665
0.676587038989 --- 0.26046278594
0.39836428007 --- 0.613592277166
0.308455142336 --- 0.784119234618
0.205577244147 --- 1.05462228783
0.136742370732 --- 1.32643775275
0.229024900696 --- 0.982616363118
0.22150599408 --- 1.00487041903
0.851242508204 --- 0.107372148328
0.832835389689 --- 0.121946178507
0.464394503024 --- 0.511347243971
0.0784123186387 --- 1.69718282565
0.875839360932 --- 0.0883817218622
0.232139180988 --- 0.973612112762
0.563214867638 --- 0.382729383988
0.952280392848 --- 0.0325971715025
0.976562597778 --- 0.0158109509951
0.0875808541139 --- 1.62346191018
0.971415093155 --- 0.0193342744417
0.573470661218 --- 0.370699000763
0.321403091457 --- 0.756706138002
0.821758124429 --- 0.130872786498
0.288797272969 --- 0.828020209756
0.81576679685 --- 0.135751168692
0.592554650545 --- 0.348874782013
0.0660117161768 --- 1.81194868992
0.458913782825 --- 0.519261949032
0.963947942929 --- 0.0244786579602
0.0730768130501 --- 1.74416277165
0.201996933297 --- 1.0663351756
0.962457926926 --- 0.0255099507066
0.0303778522789 --- 2.32936098636
0.560563252103 --- 0.385875462274
0.386578092532 --- 0.633614253886
0.218001178102 --- 1.01550320805
0.945800354213 --- 0.0371491828404
0.066553263956 --- 1.80650179345
0.560707308613 --- 0.385704160757
0.807735860258 --- 0.142346786352
0.616603359867 --- 0.322352876348
0.252669287497 --- 0.91711587292
0.612714970304 --- 0.326570284143
0.900505899871 --- 0.0698657084102
0.80265913196 --- 0.146550098905
0.292030857081 --- 0.820597204909
0.16261495378 --- 1.21091341295
0.0695281788099 --- 1.77734877205
0.560101258364 --- 0.386425128728
0.621849317393 --- 0.316704980391
0.421477427437 --- 0.575992703941
0.771122929068 --- 0.17327165137
0.263068843755 --- 0.890226345153
0.398056997637 --- 0.614106715872
0.143959289949 --- 1.29214981871
0.523786179034 --- 0.431114488811
0.274311023426 --- 0.862328462909
0.345370727286 --- 0.708757911363
0.645813502206 --- 0.291496342104
0.187531582633 --- 1.1158720047
0.843309309726 --- 0.113614315217
0.499568569241 --- 0.462673609705
0.24894323165 --- 0.927020262567
0.988894343837 --- 0.00744518958269
0.347236862568 --- 0.705165420561
0.00994917750822 --- 3.07351026248
0.215826380633 --- 1.02218732525
0.393979294409 --- 0.620971282218
0.610001132642 --- 0.329529643351
0.289036312741 --- 0.827468632761
0.833308234268 --- 0.121567784084
0.411493334645 --- 0.591974971133
0.968475381363 --- 0.0213548105361
0.165734574742 --- 1.1982451451
0.500997681404 --- 0.460769203896
0.268031356981 --- 0.877767534437
0.803016780318 --- 0.146253112147
0.303026808567 --- 0.795956000179
0.971571583753 --- 0.0192268860929
0.20360814091 --- 1.06103867352
0.0420242720479 --- 2.11300528115
0.30194030949 --- 0.798350621225
0.71078159926 --- 0.227593380268
0.10633876785 --- 1.49408357191
0.235671254916 --- 0.96354495514
0.926781372599 --- 0.0506917234974
0.41452926696 --- 0.587074466023
0.993389800654 --- 0.00442142898067
0.902379583522 --- 0.068480015425
0.293660252957 --- 0.816887854701
0.547871455805 --- 0.401143059499
0.0755577199513 --- 1.7219056081
0.898599221324 --- 0.0712787659267
0.757112790717 --- 0.185495359773
0.794673586169 --- 0.153215888051
0.0789627363342 --- 1.69251948651
0.126709568373 --- 1.37723844973
0.607715649348 --- 0.332032125605
0.876918585448 --- 0.0875607492878
0.37066562491 --- 0.661636602225
0.777157868155 --- 0.168074515156
0.692290079171 --- 0.245166814431
0.319360626545 --- 0.76095621599
0.494050333506 --- 0.470078584864
0.503955242924 --- 0.456845212384
0.97576782991 --- 0.0163537333717
0.72991729422 --- 0.209882697898
0.719963956028 --- 0.219036086198
0.434208966063 --- 0.556152914758
0.750092612463 --- 0.191705731194
0.806537667199 --- 0.143336451988
0.478572618439 --- 0.491298211287
0.36999810644 --- 0.662838260725
0.558174930307 --- 0.388721913704
0.24605367251 --- 0.934803723941
0.424073879339 --- 0.571898396803
0.409690047805 --- 0.594902924097
0.660633459529 --- 0.276370744732
0.266554307317 --- 0.881451517558
0.978243071576 --- 0.0146647335897
0.331303973837 --- 0.736479316714
0.225888270059 --- 0.991809854818
0.504154875178 --- 0.456581177397
0.33098711601 --- 0.737117219202
0.90045878659 --- 0.0699005884432
0.0108262221379 --- 3.01718940793
0.956315472236 --- 0.0297782856582
0.794141871293 --- 0.15366210299
0.142430823828 --- 1.29926589597
0.834856082143 --- 0.120330617134
0.426172572852 --- 0.568607276101
0.682431926803 --- 0.254728331897
0.633393776898 --- 0.304441979895
0.449208324519 --- 0.533512349609
0.844310184403 --- 0.11282355656
0.321269253418 --- 0.756983807832
0.572342203731 --- 0.372012138811
0.355418104844 --- 0.689640281599
0.512088111375 --- 0.446172384147
0.664887872369 --- 0.272091243682
0.77047089756 --- 0.17383559719
0.304375294738 --- 0.792995877872
0.635578656399 --- 0.302146283416
0.170478105159 --- 1.17943227066
0.225513403409 --- 0.992917122124
0.203771093955 --- 1.06050533574
0.780776104322 --- 0.164977898965
0.503985340942 --- 0.456805397845
0.481625206993 --- 0.487059364171
0.67485392777 --- 0.262172676554
0.269964032001 --- 0.87297769578
0.285485838207 --- 0.835708569729
0.160482748021 --- 1.2197125541
0.233545983319 --- 0.969584193706
0.20734164175 --- 1.04892493531
0.790972890235 --- 0.156327723051
0.881366179735 --- 0.0841880655898
0.121382807904 --- 1.40587068378
0.0808524364051 --- 1.67675303902
0.886898660048 --- 0.0800163689513
0.105779432275 --- 1.49759945359
0.834918249787 --- 0.12028097558
0.471024174463 --- 0.501897240307
0.503300192069 --- 0.457712322387
0.966328102614 --- 0.0228345677992
0.0764206326922 --- 1.71433503857
0.401573658642 --- 0.608242869191
0.248480798792 --- 0.928259803248
0.216785302487 --- 1.01923186978
0.510578892897 --- 0.448140075248
0.299452922446 --- 0.803865373959
0.905267556619 --- 0.0663498242016
0.831824103758 --- 0.122756182843
0.467711854944 --- 0.506601911498
0.833146041647 --- 0.121697554718
0.685521963372 --- 0.251716493709
0.567638387702 --- 0.377513802915
0.298382111498 --- 0.806253573674
0.908147952477 --- 0.0642319802657
0.242637273968 --- 0.944125100364
0.00466358848133 --- 3.57864671121
0.380931605762 --- 0.643423621603
0.317498047053 --- 0.764855741122
0.18967681387 --- 1.10828908984
0.898210706142 --- 0.0715670658982
0.227338126501 --- 0.987544550477
0.871892098278 --- 0.0913930688245
0.890495754262 --- 0.0773179627185
0.56214187693 --- 0.384000673931
0.918525554202 --- 0.0566570353642
0.658989469828 --- 0.27803181575
0.636019392701 --- 0.301684149626
0.577933123604 --- 0.365531413407
0.322008418535 --- 0.755451726174
0.995490315834 --- 0.00301325564475
0.205738219063 --- 1.05410046638
0.842247786393 --- 0.114454016604
0.658545899977 --- 0.27848070426
0.180940917312 --- 1.1397231498
0.0739972573118 --- 1.73581816655
0.671903639879 --- 0.265093561185
0.684475446904 --- 0.252735003343
0.978836120562 --- 0.0142606967939
0.298678286978 --- 0.805592165426
0.885969245288 --- 0.080715360563
0.48510554828 --- 0.482259190935
0.168949939855 --- 1.18543521454
0.541639141059 --- 0.408770193789
0.329043783866 --- 0.741042970274
0.23887544183 --- 0.954542017863
0.779550838182 --- 0.166024915765
0.91093731714 --- 0.0621874604944
0.123489170393 --- 1.39440121059
0.482486790736 --- 0.485867823527
0.155491907222 --- 1.24077439487
0.352484679479 --- 0.695165413429
0.2100080099 --- 1.04040640441
0.604622395059 --- 0.335434104137
0.888593763061 --- 0.0787434048949
0.595375768652 --- 0.345708352549
0.480543732401 --- 0.4885580269
0.498510467586 --- 0.464087127756
0.465428723705 --- 0.509864207801
0.460559305484 --- 0.516875764399
0.620247265147 --- 0.318424710463
0.495785328325 --- 0.467741501161
0.664013154648 --- 0.27296887899
0.0690901731463 --- 1.78156184692
0.198540069255 --- 1.07784289267
0.862943973794 --- 0.098270340194
0.499367557233 --- 0.462941911158
0.870534413434 --- 0.0924319917362
0.0718865832649 --- 1.75511042292
0.197804932575 --- 1.08031594861
0.507501782154 --- 0.452170037625
0.582452669545 --- 0.360338233895
0.282017047648 --- 0.843858504812
0.860519825416 --- 0.100145749454
0.756705765499 --- 0.185853857363
0.95380074389 --- 0.0315336621307
0.529102557585 --- 0.424381996829
0.62668533373 --- 0.311540482935
0.700404000795 --- 0.237398644287
0.690041356576 --- 0.247335830747
0.525079967699 --- 0.429469805709
0.0190171101219 --- 2.64161078155
0.620569818942 --- 0.318078106808
0.916946960574 --- 0.0578037657048
0.127566374898 --- 1.37274564161
0.00806290656704 --- 3.21365411414
0.513270672184 --- 0.444634631245
0.540187397758 --- 0.410559444494
0.929594112527 --- 0.0486714841629
0.688249247469 --- 0.249069485572
0.405102213568 --- 0.602410576359
0.55290343126 --- 0.395047946484
0.647969178691 --- 0.289274765006
0.417986267907 --- 0.581537799263
0.0952047063481 --- 1.56781726798
0.105499592659 --- 1.49936545808
0.131653816966 --- 1.35171960012
0.705701750566 --- 0.232375053579
0.729321764656 --- 0.210426844149
0.710898573841 --- 0.227483674787
0.072330552187 --- 1.75100577592
0.659590606419 --- 0.277423953152
0.73932208714 --- 0.201347740745
0.786318569345 --- 0.160262176105
0.656194974974 --- 0.2808648775
0.668944386146 --- 0.268036234758
0.948297948087 --- 0.0353910232503
0.0436134943942 --- 2.08825911471
0.0120002827663 --- 2.94855004374
0.688752453164 --- 0.24858223784
0.862480320904 --- 0.0986286311203
0.706753428423 --- 0.231382287633
0.404871508668 --- 0.602790349842
0.675446177216 --- 0.261587868795
0.223900469124 --- 0.997702440093
0.0951845716197 --- 1.56795827542
0.767095212251 --- 0.1767628996
0.569232294601 --- 0.3756444517
0.0871753595244 --- 1.62655570817
0.156267526632 --- 1.23745721747
0.388320109056 --- 0.630616837441
0.496072911888 --- 0.467354908857
0.497430108254 --- 0.465533478783
0.307829417897 --- 0.785472991619
0.689026600071 --- 0.248316934623
0.470067389528 --- 0.503252808387
0.422615802112 --- 0.574194521267
0.903786101799 --- 0.0674417064274
0.933012941821 --- 0.0462241380268
0.148513185861 --- 1.27138768734
0.0611147629382 --- 1.86333454847
0.15582070181 --- 1.23936618674
0.878535312544 --- 0.086332783837
0.542997924864 --- 0.407099853779
0.166123186315 --- 1.1966837864
0.0323924040573 --- 2.28655421756
0.419134990507 --- 0.579708158599
0.401785456763 --- 0.607891348314
0.808171808165 --- 0.141987072798
0.943579823218 --- 0.0387162096316
0.746088826445 --- 0.19527374371
0.514906060656 --- 0.442513867633
0.0261614457826 --- 2.42897899133
0.695419268075 --- 0.242160234593
0.911638538312 --- 0.0616744713608
0.908913409761 --- 0.0636702987542
0.107677847197 --- 1.48574093726
0.741577842152 --- 0.199316762408
0.698793056746 --- 0.238933757826
0.614904736455 --- 0.324191948831
0.70390559952 --- 0.234074015604
0.541411125353 --- 0.409050901855
0.496783812296 --- 0.466400221893
0.445533259048 --- 0.538988919538
0.0774848182115 --- 1.70511550391
0.287339680962 --- 0.831393470477
0.318017927612 --- 0.763765014435
0.927309378016 --- 0.0503120186516
0.288716321946 --- 0.828207105269
0.455222938422 --- 0.524645336984
0.931926054383 --- 0.0470012054902
0.881196009406 --- 0.0843167951035
0.261330078478 --- 0.894647334788
0.17462897402 --- 1.16339446948
0.989166351496 --- 0.00726183985935
0.918869590815 --- 0.0564073800353
0.441212821492 --- 0.545485287685
0.463890809782 --- 0.512070718797
0.612840002688 --- 0.326434256099
0.00192517787308 --- 4.16849127594
0.356464512812 --- 0.687680391591
0.0990668344773 --- 1.54130704059
0.0162870595307 --- 2.74492292019
0.736609533306 --- 0.203798221829
0.196426282263 --- 1.08497871463
0.33652598799 --- 0.726053268397
0.992280155417 --- 0.00516653122281
0.25257208862 --- 0.917372381019
0.979093435676 --- 0.0140854673941
0.623373412352 --- 0.315073041319
0.0369413960897 --- 2.19894834099
0.874044079741 --- 0.0897496467417
0.058848199462 --- 1.88852936075
0.0616883575272 --- 1.85710670716
0.796224960031 --- 0.151915679974
0.152903242574 --- 1.25196663941
0.844797933868 --- 0.112438541159
0.518874512296 --- 0.437395475024
0.723928152921 --- 0.215375418545
0.0604661372772 --- 1.87044785671
0.254369217555 --- 0.912645636676
0.183439450424 --- 1.13058042425
0.0668432745462 --- 1.80360305709
0.434915298799 --- 0.555069321506
0.621426907192 --- 0.317157988027
0.322029171196 --- 0.75540876251
0.344280288249 --- 0.710866107966
0.318804607409 --- 0.76211791988
0.149036730243 --- 1.26904166114
0.860325200418 --- 0.10029654746
0.485643428045 --- 0.481520407674
